hostname,state,software,user_count,note_count,peer_count,discovered_at
neuromatch.social,up,mastodon,1205,50152,17522,1669726348
gulp.cafe,up,mastodon,1198,127444,23372,1612578266
toot.site,up,mastodon,1194,316617,29312,1612578266
apobangpo.space,up,mastodon,1186,82324,11438,1668499404
darmstadt.social,up,mastodon,1181,68388,21530,1612578269
social.slat.org,up,mastodon,1179,21904,16794,1612578268
furry.engineer,up,mastodon,1176,172706,20131,1612578267
toot.turbo.chat,up,mastodon,1169,29310,3724,1612578269
social.kyiv.dcomm.net.ua,up,mastodon,1154,81996,18113,1660103358
jorts.horse,up,mastodon,1150,864540,29972,1612578269
lgbtqia.space,up,mastodon,1137,143987,24043,1667691316
vt.social,up,mastodon,1131,101738,21120,1667802253
chitter.xyz,up,mastodon,1130,1091462,30515,1612578268
social.sciences.re,up,mastodon,1128,67838,20087,1667217691
4bear.com,up,mastodon,1121,78682,15885,1669162869
est.social,up,mastodon,1117,20947,13186,1668904962
qubit-social.xyz,up,mastodon,1109,8687,13801,1668158633
social.treehouse.systems,up,mastodon,1099,211856,27052,1649205655
oulipo.social,up,mastodon,1094,143068,22197,1612578266
esperanto.masto.host,up,mastodon,1073,85549,24170,1612578268
toot.lv,up,mastodon,1072,100496,85774,1652585743
seocommunity.social,up,mastodon,1071,25335,15438,1667622856
macaw.social,up,mastodon,1063,55359,86232,1667445521
dobbs.town,up,mastodon,1055,194583,29108,1612578267
thecanadian.social,up,mastodon,1049,145694,14417,1668045714
vtdon.com,up,mastodon,1047,100146,5984,1670161734
neurodifferent.me,up,mastodon,1044,183302,21800,1667821346
gruene.social,up,mastodon,1043,145737,26767,1612578270
im-in.space,up,mastodon,1037,109240,26245,1612578267
mastodon.hypnoguys.com,up,mastodon,1033,20553,15467,1612578266
trpg.cloud,up,mastodon,1030,163380,6505,1612578267
glammr.us,up,mastodon,1026,136331,28164,1612578267
mastodol.jp,up,mastodon,1023,175978,3146,1612578267
emacs.ch,up,mastodon,1002,53939,19978,1668155160
mastodon.hk,up,mastodon,1001,44568,17109,1612578270
backend.newsmast.org,up,mastodon,1000,6510,8163,1692718625
kanoa.de,up,mastodon,993,28508,20039,1612578270
warhammer.social,up,mastodon,963,48931,18195,1667616912
dotnet.social,up,mastodon,956,31339,17149,1667023084
iosdev.space,up,mastodon,956,46294,21087,1667623753
beekeeping.ninja,up,mastodon,955,21129,20258,1670702848
jawns.club,up,mastodon,950,85665,28892,1612578266
maly.io,up,mastodon,946,173176,30884,1612578267
wobbl.xyz,up,mastodon,944,106664,9829,1668533637
retro.pizza,up,mastodon,936,193348,24746,1666751760
oldbytes.space,up,mastodon,933,252133,30472,1612578268
toots.social,up,mastodon,926,47385,9264,1612578266
metalverse.social,up,mastodon,924,4897,12564,1668107689
mastodon.design,up,mastodon,923,72303,29501,1612578268
toot.berlin,up,mastodon,911,49043,24154,1612578267
epicure.social,up,mastodon,902,54912,160518,1668701532
good.news,up,mastodon,902,278,1393,1689323959
machteburch.social,up,mastodon,899,48894,23349,1612578267
mastodon.mit.edu,up,mastodon,893,203211,25009,1612578269
sukebe.hostdon.ne.jp,up,mastodon,890,7212,885,1639649494
icosahedron.website,up,mastodon,874,447167,32954,1612578267
ephemeral.glitch.social,up,mastodon,872,34,12659,1612578270
furries.club,up,mastodon,865,36003,17609,1667988049
mastodon.acm.org,up,mastodon,864,14359,16670,1670615583
xarxa.cloud,up,mastodon,859,100755,24122,1612578270
parfait.day,up,mastodon,857,224831,2581,1668352588
toot.thoughtworks.com,up,mastodon,856,13525,23205,1612578271
types.pl,up,mastodon,850,227995,25299,1612578270
e.fo,up,mastodon,850,36359,7355,1668070057
mastodon.tetaneutral.net,up,mastodon,850,185555,25279,1612578267
mastoot.fr,up,mastodon,842,12624,11438,1669264684
mstdn.beer,up,mastodon,836,5904541,146560,1612578266
literatur.social,up,mastodon,824,260477,24892,1612578266
forum.gallinula.com,up,mastodon,817,133,0,1639649496
mastodon.mim-libre.fr,up,mastodon,816,34585,12591,1629756087
summoners-riftodon.jp,up,mastodon,813,63623,1317,1612578267
macrofurs.social,up,mastodon,812,69591,13784,1667959846
mast.moe,up,mastodon,806,286442,14078,1612578270
pointless.chat,up,mastodon,799,46116,6321,1683721690
